,date,price_(close),price_(high),price_(low),price_(open),circulating_marketcap,circulating_supply,supply_pct
180,2021-03-21,57368.10100657577,58633.51331302088,55424.357157936975,58056.48539166015,1084551107420.8712,18667029.64444649,5.224971272510537e-05
179,2021-03-22,54103.94356512454,58453.01915094999,53680.97431027182,57376.11063935304,1071103294855.8073,18667974.04566508,5.0591938652422286e-05
178,2021-03-23,54347.44862887336,55852.8938681773,52954.916041640165,54205.29805050368,1010034134820.4028,18668980.62132548,5.391991964076581e-05
177,2021-03-24,52295.92208865269,57214.88247754183,51625.91200234554,54446.99362044975,1014552630257.2043,18669931.07174228,5.091067563234297e-05
176,2021-03-25,51319.30449867274,53249.57008577322,50351.04255051749,52409.35021531164,975874944141.138,18670894.02852222,5.1577950461512145e-05
175,2021-03-26,55058.52259271833,55101.43198190858,51246.475168113306,51418.83861309253,958351879766.914,18671744.37755734,4.554409841439622e-05
174,2021-03-27,55840.939935541406,56668.41071163808,53961.63549266225,55091.00544674647,1027944890743.6162,18672738.48456261,5.3241249728275264e-05
173,2021-03-28,55770.15953667183,56561.88395849994,54697.00876858928,55859.435413496925,1043025137954.9784,18673732.90352851,5.3255121990947174e-05
172,2021-03-29,57626.17695354144,58401.42312068508,54876.4208867846,55745.48410611427,1041730909529.0612,18674670.63081505,5.0216381019430045e-05
171,2021-03-30,58776.67974136909,59425.7194141417,57044.27453694339,57637.5336880672,1076187375167.7062,18675583.64563103,4.889054452572594e-05
170,2021-03-31,58855.45541576036,59957.647308933134,56890.48216744202,58759.882028858265,1097948426062.9712,18676565.38919052,5.25682933458782e-05
169,2021-04-01,58716.17875188993,59590.84401668073,58023.76068442948,58856.662511149,1098134105363.0724,18677471.97329367,4.8541264641377424e-05
168,2021-04-02,58976.88255973288,60295.08392131703,58445.69129449457,58893.23898980834,1096968605998.2646,18678347.34754719,4.6867919532678215e-05
167,2021-04-03,57075.67222383482,59801.60912912004,56907.92342610157,58993.98849816268,1101720804694.1775,18679166.61110023,4.386167243808359e-05
166,2021-04-04,58220.43494006863,58531.51097247341,56444.58789185873,57026.797771975485,1064974104987.1624,18680079.47927699,4.8870926405042425e-05
165,2021-04-05,59131.6974987984,59278.20149610112,56791.05756285918,58210.31811267002,1087586459019.2196,18681054.93549513,5.22190614458129e-05
164,2021-04-06,58008.93216234953,59478.97412822371,57360.094592661815,59016.12411172354,1104734548995.7517,18681955.28737119,4.819598674510317e-05
163,2021-04-07,56010.00093415858,58797.753249009445,55503.87556597447,58000.90116157685,1083949421054.34,18682937.17266007,5.255795090919335e-05
162,2021-04-08,58074.76252721877,58157.36466521571,55752.77953084931,55952.344588339976,1045320023699.7196,18683775.06383274,4.484793611014837e-05
161,2021-04-09,58116.80036587028,58914.63396908382,57668.470779651405,58095.08837624576,1085176311880.4956,18684725.77908409,5.088453741830534e-05
160,2021-04-10,59757.77544139458,61351.40800743189,57876.54554194735,58110.34527771761,1085809042437.53,18685707.66310281,5.2550089860936566e-05
159,2021-04-11,60055.85029033848,60746.270548494926,59173.09159002675,59732.89127411947,1117193135199.0933,18686614.31997061,4.852140920474923e-05
158,2021-04-12,59843.12039784084,61262.10669397518,59370.25422985766,60088.241037678265,1121112287208.0544,18687514.97061571,4.819763653696185e-05
157,2021-04-13,63631.40602951756,63796.17460759752,59791.73194044762,59858.14115075169,1118548250696.8909,18688402.85464634,4.751215086784555e-05
156,2021-04-14,63026.70862626945,64957.96969053866,61279.6412162528,63621.06821987814,1189864499333.047,18689246.90233613,4.5164249527163136e-05
155,2021-04-15,63224.16826547406,63854.75262675429,62034.14188851162,63127.6145654626,1178539927217.2983,18690322.53841201,5.755374100924193e-05
154,2021-04-16,61412.750765440775,63590.01792816539,60043.84254157448,63288.077711211605,1182668889834.8066,18690966.62262439,3.4460839884342676e-05
153,2021-04-17,60056.66403127911,62596.48,59661.64841857071,61454.6599794701,1147840709324.7808,18691536.21594228,3.0474256863755045e-05
152,2021-04-18,56304.31980801012,60467.5584685146,50971.61232496915,60100.693160461095,1122327859191.7876,18692313.53574054,4.1586726167386345e-05
151,2021-04-19,55686.67921487487,58502.76055508482,54264.66804776428,56368.3,1051107554436.4174,18692922.71405348,3.258977610109959e-05
150,2021-04-20,56561.3490420926,57373.71811678312,53392.04758377768,55738.96575934803,1041057453379.656,18693723.53480108,4.28408526504942e-05
149,2021-04-21,53923.20192763303,56905.55906289059,53718.5952927886,56574.86618849943,1056073093263.1616,18694355.65904825,3.381478526698345e-05
148,2021-04-22,51710.002078321646,55517.62241719883,50471.09024777664,54058.69201190925,1005718632466.676,18695251.63831415,4.7927796081426166e-05
147,2021-04-23,51229.06348900155,52144.86488668886,47660.75011493918,51730.373628302,966681211604.3763,18696097.82697248,4.5262223515418754e-05
146,2021-04-24,50111.38927877416,51447.98283728318,48719.31199436632,51275.608345940585,956739338053.2574,18697006.84636489,4.8620808514199254e-05
145,2021-04-25,49121.76911367408,50610.957136738514,47022.7882788881,50115.23320565272,936997479371.8572,18697889.3909691,4.720245392553224e-05
144,2021-04-26,54048.7475238507,54550.86994653607,48812.79376363643,49148.73630564861,918525253254.7574,18698596.56567872,3.782109813732504e-05
143,2021-04-27,55138.20775088843,55583.88312004287,53298.47529283731,54032.8940422163,1010861821842.8984,18699485.01333118,4.751413558445883e-05
142,2021-04-28,54885.987241841285,56488.4099685566,53882.587049958776,55161.2277563844,1029848094135.6022,18700373.86167046,4.753330579143622e-05
141,2021-04-29,53601.028740556045,55234.96295316071,52362.87135777767,54886.01541486154,1026278151227.582,18701137.05809144,4.081182689841256e-05
140,2021-04-30,57757.149216718026,58026.856633152245,53060.34367206966,53590.12289435339,1001965083491.2924,18702044.36422533,4.8516094560024925e-05
139,2021-05-01,57848.18335731653,58522.91347500705,57016.82348913552,57766.92928562835,1080253172449.9211,18702913.70148354,4.648354165337487e-05
138,2021-05-02,56618.21143400628,57960.608844153256,56063.127451870176,57837.39324245668,1081468631195.1222,18704070.53627817,6.185318571705345e-05
137,2021-05-03,57208.999007537015,58999.41308775788,56485.03672985212,56601.41257466072,1059024238493.0176,18705171.19802596,5.884610762429965e-05
136,2021-05-04,53237.45977412949,57246.02004628525,53072.19770338173,57201.637133278906,1069741580067.6588,18706303.27468547,6.0522122333095396e-05
135,2021-05-05,57502.298880264585,57977.4577141794,52924.61333928278,53319.893627307065,995907839099.5148,18707285.29389487,5.249670097717818e-05
134,2021-05-06,56433.33124978601,58399.77061295069,55262.08115964256,57497.21622073793,1075837725685.0984,18708348.57954567,5.683805181222468e-05
133,2021-05-07,57363.208533869605,58730.205426044944,55286.92740254766,56431.63976285535,1055939879885.9124,18709406.0144215,5.65220853852022e-05
132,2021-05-08,58944.24775327365,59544.260057739535,56955.62650867493,57380.12526769658,1073504313550.1512,18710474.99860061,5.713619012204241e-05
131,2021-05-09,58301.81373587246,59300.72925649248,56234.292708940935,58855.23903504314,1102880628985.052,18711637.74827872,6.214431638928986e-05
130,2021-05-10,56027.288071570045,59588.09369009785,53736.32735932286,58298.14130254903,1091152321717.292,18712762.93877098,6.0133191300382194e-05
129,2021-05-11,56749.686911051605,57321.54607798679,54549.66034502134,56044.03807577823,1045323615575.8202,18713838.1380566,5.745807228674238e-05
128,2021-05-12,49504.03617725971,58044.64572276638,48550.9804806742,56755.75447394687,1062020662779.929,18714913.3481948,5.7455350969126684e-05
127,2021-05-13,49902.26759250362,51518.54866379354,45515.19943429483,48698.05972399642,917550956532.286,18715919.8520823,5.37808467917511e-05
126,2021-05-14,49890.59561161027,51566.66375201163,48889.42277726441,49820.50041821336,930244614582.9373,18716757.60944394,4.4761751934130345e-05
125,2021-05-15,46939.23535821919,51442.85035847186,46582.42864815134,49904.848025961495,933979757301.1462,18717526.62812081,4.108717401352102e-05
124,2021-05-16,46473.78117234264,49837.44090438761,43865.18218596936,46950.80066925657,875650572022.9056,18718351.76849992,4.408383626230972e-05
123,2021-05-17,43671.666711900696,46767.40548948553,42069.584013731685,46471.92245065877,870317009399.9409,18719108.93451076,4.0450463812513604e-05
122,2021-05-18,42993.18113871692,46012.99614073301,42380.61624806094,43705.25265451585,815462237997.3184,18719734.09006106,3.3396651116790466e-05
121,2021-05-19,36759.91033161227,43795.904240588185,29412.209300702278,43024.41498941444,805315156405.5155,18720503.13212678,4.108189048079858e-05
120,2021-05-20,40691.86510150901,43145.15370596847,34958.425050515136,36990.08319428142,691639622744.9562,18721203.41960753,3.740751387981689e-05
119,2021-05-21,37328.644785308745,42528.045093773326,33517.53733923695,40860.05138716503,765931595570.0247,18721891.23513501,3.673992061647979e-05
118,2021-05-22,37489.5696462923,38917.78265591679,35254.5835433371,37329.21229657508,698470480816.7897,18722616.48741655,3.873819543276369e-05
117,2021-05-23,34804.38325924059,38332.1925955054,31203.61569019021,37512.23398563376,702179000765.7968,18723360.43564482,3.973527037581803e-05
116,2021-05-24,38849.53360495075,39973.49199198959,34221.55599246754,34841.88434488381,650663557020.7952,18724148.0756727,4.206723630550968e-05
115,2021-05-25,38372.10427418958,39871.91,36474.77838330899,38720.2846280006,727634998351.5497,18724917.04694399,4.106842501894192e-05
114,2021-05-26,39295.80572016091,40901.00446909981,37834.42740942951,38375.44291694619,718461696225.6656,18725679.7483591,4.073189820807954e-05
113,2021-05-27,38554.13093767925,40453.80895704766,37194.50846214117,39302.58829631822,735751181997.6979,18726411.16960944,3.9059797036333777e-05
112,2021-05-28,35763.56564673959,38910.099800863696,34772.9536576841,38418.17000702835,720308940058.6031,18727155.21107906,3.973219763708791e-05
111,2021-05-29,34622.56632803733,37343.60940397971,33650.96184800396,35770.10122153266,670096845313.2863,18727880.38287496,3.872300879259605e-05
110,2021-05-30,35663.40484398605,36510.62198054909,33381.62257890989,34642.82153056805,648360589400.4713,18728780.62969271,4.8069872262468394e-05
109,2021-05-31,37272.78843590763,37533.49351424657,34180.89291121506,35656.93755255656,668396216056.1562,18729662.3619818,4.707900137890242e-05
108,2021-06-01,36685.06845181184,37912.748943358085,35671.92824013535,37299.4090155537,698717993544.9324,18730550.03245711,4.7393832208530995e-05
107,2021-06-02,37573.700328814615,38235.32865559447,35919.221053840265,36683.37035272656,687031811483.7584,18731587.64684593,5.539689902445133e-05
106,2021-06-03,39244.866974509605,39482.17962095875,37176.631820308976,37562.27446252463,703758738908.8802,18732506.52874596,4.905520649689521e-05
105,2021-06-04,36852.26504079952,39288.13099047158,35579.368754827585,39206.9604531252,734650383763.0416,18733325.49073351,4.3718761624012004e-05
104,2021-06-05,35624.25609135742,38340.67516205458,34811.92586990965,36879.49782905084,690600459606.767,18734144.35321891,4.371153887250401e-05
103,2021-06-06,35804.81273112408,36583.1540326723,35239.70709135954,35620.45166024299,665788443515.7977,18735081.91140108,5.004542318531868e-05
102,2021-06-07,33573.46144385185,36866.39944808413,33314.85403288035,35837.74875719012,671111008701.4454,18735913.29225853,4.437561903292142e-05
101,2021-06-08,33407.06356977614,34075.511934960785,31012.356228666464,33567.021436506024,629013709483.3801,18736844.69034587,4.9711912774697e-05
100,2021-06-09,37400.096168676726,37545.18954409612,32423.889230429733,33454.84241740969,625968163785.3284,18737632.33188062,4.20370424034644e-05
99,2021-06-10,36690.32311469717,38476.165662242085,35806.85203173848,37335.20617503461,699896157962.2153,18738369.96139851,3.936620725730755e-05
98,2021-06-11,37333.37691896241,37687.874120694825,35957.38551968333,36689.356779585454,687483766307.2135,18739026.34435973,3.502881854577922e-05
97,2021-06-12,35550.80929724488,37461.77851675462,34625.37716447647,37320.399298527416,699590312530.5552,18739845.20758936,4.369828050743152e-05
96,2021-06-13,39017.91565483727,39379.8454686116,34774.35117055676,35528.0674321506,665917202546.0479,18740670.27938989,4.402767426259224e-05
95,2021-06-14,40873.9818750922,41060.0636589121,38741.70402378865,39020.78743672261,732537021478.2985,18741514.12109173,4.5027295676236534e-05
94,2021-06-15,40907.36237843977,42430.18234532531,39503.96617280303,40878.68447847424,759656607906.7339,18742333.16905968,4.370233710337956e-05
93,2021-06-16,38923.610512360334,40585.898999805446,38111.95508997453,40143.31357861727,752548671831.9778,18743102.07525647,4.102510556491801e-05
92,2021-06-17,38089.85951422869,39557.79064310538,37362.45896112658,38340.04086687716,718804855985.9321,18743914.82553062,4.336263393778239e-05
91,2021-06-18,35779.21793898078,38207.66044622433,35050.40847721827,38031.89534515107,714139981244.5037,18744690.05862639,4.135918792780302e-05
90,2021-06-19,35497.9337522889,36464.82255351466,34765.23611411044,35701.93095835863,671849325346.2229,18745333.93060009,3.4349566287117383e-05
89,2021-06-20,35596.77103679014,36134.28092715117,33343.994476319254,35550.719616700364,665619423553.1346,18745990.23983623,3.501187221144342e-05
88,2021-06-21,31623.937442037983,35763.84586116928,31245.14398353232,35604.00294223903,667960564538.5399,18746646.58178393,3.5012391413014043e-05
87,2021-06-22,32530.813769029355,33346.38842988349,28841.28401212296,31685.110865307728,593685052053.0792,18747215.41901367,3.0343412474209686e-05
86,2021-06-23,33683.42842330969,34874.93910077681,31713.47604536601,32488.858263946637,610046605864.9718,18747846.81425206,3.3679414477072456e-05
85,2021-06-24,34660.06634955702,35297.27565188699,32305.99344880372,33653.45917505667,631077838890.648,18748503.21261887,3.501193354704668e-05
84,2021-06-25,31587.362684572647,35496.81636941242,31279.13605910922,34672.038125496445,649820096971.7588,18749190.87016267,3.6677996958056625e-05
83,2021-06-26,32291.059871232792,32720.13926673997,30159.35515734733,31627.640411140823,592309222579.1776,18749747.2377544,2.9674218774866645e-05
82,2021-06-27,34709.64461020715,34774.05053681759,32004.90868890832,32177.703945537385,604239708682.6132,18750109.81153235,1.9337528839757923e-05
81,2021-06-28,34495.23534548134,35307.18305009769,33870.57075167832,34716.047616820884,649729616549.1019,18750660.01500227,2.9344013205756525e-05
80,2021-06-29,35909.54506540364,36650.31817970215,34236.001902199365,34468.11705059078,646743166415.4061,18751222.6291202,3.0005030088542384e-05
79,2021-06-30,35047.23922681836,36101.09208053286,34032.969790523646,35865.49752358096,673237510957.6335,18751772.82071923,2.9341638671409598e-05
78,2021-07-01,33516.54526347933,35063.91302210495,32711.214850154636,35026.7219656388,657464524941.3081,18752372.99755413,3.2006404975026825e-05
77,2021-07-02,33698.749115710125,33973.19885606499,33418.744905336745,33557.67256842808,628509187499.8739,18752935.63213483,3.000338041325712e-05
